	celltypes	mucount
8758	MDP	4
8759	MDP	1
8760	MDP	2
8761	MDP	5
8762	MDP	4
8763	MDP	5
8764	MDP	2
8765	MDP	2
8766	MDP	3
8767	MDP	3
8768	MDP	1
8769	MDP	4
8770	MDP	3
8771	MDP	2
8772	MDP	8
8773	MDP	5
8774	MDP	1
8775	MDP	2
8776	MDP	2
8777	MDP	1
8778	MDP	3
8779	MDP	2
8780	MDP	5
8781	MDP	1
8782	MDP	4
8783	MDP	1
8784	MDP	4
8785	MDP	3
8786	MDP	3
8787	MDP	2
8788	MDP	2
8789	MDP	1
8790	MDP	6
8791	MDP	1
8792	MDP	2
8793	MDP	2
8794	MDP	5
8795	MDP	3
8796	MDP	2
8797	MDP	4
8798	MDP	3
8799	MDP	3
8800	MDP	1
8801	MDP	3
8802	MDP	2
8803	MDP	5
8804	MDP	4
8805	MDP	4
8806	MDP	2
8807	MDP	3
8808	MDP	3
8809	MDP	1
8810	MDP	1
8811	MDP	1
8812	MDP	1
8813	MDP	1
8814	MDP	3
8815	MDP	1
8816	MDP	1
8817	MDP	2
8818	MDP	2
8819	MDP	1
8820	MDP	3
8821	MDP	6
8822	MDP	1
8823	MDP	4
8824	MDP	2
8825	MDP	2
8826	MDP	1
8827	MDP	5
8828	MDP	7
8829	MDP	6
8830	MDP	1
8831	MDP	8
8832	MDP	2
8833	MDP	4
8834	MDP	3
8835	MDP	1
8836	MDP	4
8837	MDP	3
8838	MDP	1
8839	MDP	4
8840	MDP	3
8841	MDP	2
8842	MDP	1
8843	MDP	3
8844	MDP	3
8845	MDP	1
8846	MDP	7
8847	MDP	1
8848	MDP	4
8849	MDP	5
8850	MDP	3
8851	MDP	2
8852	MDP	3
8853	MDP	1
8854	MDP	1
8855	MDP	2
8856	MDP	2
8857	MDP	2
8858	MDP	1
8859	MDP	4
8860	MDP	2
8861	MDP	4
8862	MDP	4
8863	MDP	4
8864	MDP	4
8865	MDP	4
8866	MDP	4
8867	MDP	3
8868	MDP	2
8869	MDP	7
8870	MDP	1
8871	MDP	3
8872	MDP	2
8873	MDP	3
8874	MDP	2
8875	MDP	1
8876	MDP	1
8877	MDP	1
8878	MDP	3
8879	MDP	2
8880	MDP	2
8881	MDP	3
8882	MDP	2
8883	MDP	3
8884	MDP	2
8885	MDP	5
8886	MDP	1
8887	MDP	1
8888	MDP	2
8889	MDP	4
8890	MDP	2
8891	MDP	2
8892	MDP	1
8893	MDP	3
8894	MDP	2
8895	MDP	3
8896	MDP	2
8897	MDP	7
8898	MDP	4
8899	MDP	1
8900	MDP	3
8901	MDP	1
8902	MDP	1
8903	MDP	1
8904	MDP	1
8905	MDP	2
8906	MDP	2
8907	MDP	5
8908	MDP	4
8909	MDP	2
8910	MDP	4
8911	MDP	2
8912	MDP	3
8913	MDP	2
8914	MDP	1
8915	MDP	3
8916	MDP	4
8917	MDP	4
8918	MDP	4
8919	MDP	3
8920	MDP	3
8921	MDP	3
8922	MDP	1
8923	MDP	2
8924	MDP	4
8925	MDP	4
8926	MDP	1
8927	MDP	1
8928	MDP	1
8929	MDP	3
8930	MDP	3
8931	MDP	2
8932	MDP	1
8933	MDP	4
8934	MDP	1
8935	MDP	8
8936	MDP	2
8937	MDP	1
8938	MDP	1
8939	MDP	4
8940	MDP	3
8941	MDP	5
8942	MDP	4
8943	MDP	2
8944	MDP	3
8945	MDP	1
8946	MDP	6
8947	MDP	2
8948	MDP	2
8949	MDP	2
8950	MDP	2
8951	MDP	5
8952	MDP	4
8953	MDP	3
8954	MDP	1
8955	MDP	4
8956	MDP	1
8957	MDP	4
8958	MDP	1
8959	MDP	3
8960	MDP	2
8961	MDP	2
8962	MDP	1
8963	MDP	1
8964	MDP	4
8965	MDP	1
8966	MDP	1
8967	MDP	3
8968	MDP	1
8969	MDP	2
8970	MDP	9
8971	MDP	7
8972	MDP	1
8973	MDP	2
8974	MDP	2
8975	MDP	5
8976	MDP	2
8977	MDP	4
8978	MDP	1
8979	MDP	1
8980	MDP	1
8981	MDP	1
8982	MDP	2
8983	MDP	2
8984	MDP	2
8985	MDP	3
8986	MDP	1
8987	MDP	1
8988	MDP	2
8989	MDP	3
8990	MDP	4
8991	MDP	3
8992	MDP	5
8993	MDP	3
8994	MDP	1
8995	MDP	1
8996	MDP	2
8997	MDP	2
8998	MDP	1
8999	MDP	3
9000	MDP	7
9001	MDP	4
9002	MDP	3
9003	MDP	1
9004	MDP	1
9005	MDP	6
9006	MDP	2
9007	MDP	5
9008	MDP	4
9009	MDP	3
9010	MDP	4
9011	MDP	2
9012	MDP	3
9013	MDP	1
9014	MDP	6
9015	MDP	2
9016	MDP	3
9017	MDP	1
9018	MDP	2
9019	pDC	1
9020	pDC	1
9021	pDC	2
9022	pDC	2
9023	pDC	1
9024	pDC	1
9025	pDC	1
9026	pDC	2
9027	pDC	1
9028	pDC	1
9029	pDC	1
9030	pDC	2
9031	pDC	1
9032	pDC	1
9033	pDC	1
9034	pDC	1
9035	pDC	1
9036	pDC	1
9037	pDC	1
9038	pDC	2
9039	pDC	1
9040	pDC	1
9041	pDC	2
9042	pDC	3
9043	pDC	2
9044	pDC	1
9045	pDC	1
9046	pDC	2
9047	pDC	1
9048	pDC	1
9049	pDC	2
9050	pDC	2
9051	pDC	2
9052	pDC	1
9053	pDC	3
9054	pDC	5
9055	pDC	2
9056	pDC	2
9057	pDC	1
9058	pDC	1
9059	pDC	1
9060	pDC	1
9061	pDC	1
9062	pDC	1
9063	pDC	2
9064	pDC	2
9065	pDC	1
9066	pDC	2
9067	pDC	2
9068	pDC	2
9069	pDC	1
9070	pDC	3
9071	pDC	4
9072	pDC	2
9073	pDC	1
9074	pDC	1
9075	pDC	1
9076	pDC	1
9077	pDC	1
9078	pDC	1
9079	pDC	1
9080	pDC	3
9081	pDC	3
9082	pDC	2
9083	pDC	2
9084	pDC	1
9085	pDC	1
9086	pDC	3
9087	pDC	3
9088	pDC	2
9089	pDC	1
9090	pDC	1
9091	pDC	2
9092	pDC	1
9093	pDC	1
9094	pDC	2
9095	pDC	1
9096	pDC	1
9097	pDC	2
9098	pDC	1
9099	pDC	3
9100	pDC	2
9101	pDC	2
9102	pDC	1
9103	pDC	1
9104	pDC	1
9105	pDC	1
9106	pDC	1
9107	pDC	3
9108	pDC	1
9109	pDC	2
9110	pDC	2
9111	pDC	2
9112	pDC	1
9113	pDC	1
9114	pDC	1
9115	pDC	1
9116	pDC	1
9117	pDC	1
9118	pDC	1
9119	pDC	3
9120	pDC	2
9121	pDC	2
9122	pDC	1
9123	pDC	3
9124	pDC	1
9125	pDC	2
9126	pDC	1
9127	pDC	1
9128	pDC	1
9129	pDC	3
9130	pDC	3
9131	pDC	2
9132	pDC	4
9133	pDC	1
9134	pDC	1
9135	pDC	2
9136	pDC	1
9137	pDC	5
9138	pDC	3
9139	pDC	2
9140	pDC	1
9141	pDC	2
9142	pDC	2
9143	pDC	2
9144	pDC	1
9145	pDC	2
9146	pDC	5
9147	pDC	1
9148	pDC	2
9149	pDC	1
9150	pDC	1
9151	pDC	1
9152	pDC	1
9153	pDC	2
9154	pDC	1
9155	pDC	1
9156	pDC	1
9157	pDC	1
9158	pDC	1
9159	pDC	1
9160	pDC	2
9161	pDC	3
9162	pDC	4
9163	pDC	2
9164	pDC	1
9165	pDC	1
9166	pDC	1
9167	pDC	1
9168	pDC	2
9169	pDC	1
9170	pDC	2
9171	pDC	2
9172	pDC	1
9173	pDC	1
9174	pDC	1
9175	pDC	1
9176	pDC	1
9177	pDC	1
9178	pDC	2
9179	pDC	1
9180	pDC	1
9181	pDC	1
9182	pDC	1
9183	pDC	2
9184	pDC	1
9185	pDC	1
9186	pDC	1
9187	pDC	3
9188	pDC	1
9189	pDC	1
9190	pDC	2
9191	pDC	3
9192	pDC	1
9193	pDC	2
9194	pDC	1
9195	pDC	1
9196	pDC	1
9197	pDC	2
9198	pDC	1
9199	pDC	2
9200	pDC	1
9201	pDC	1
9202	pDC	2
9203	pDC	1
9204	pDC	1
9205	pDC	2
9206	pDC	1
9207	pDC	1
9208	pDC	1
9209	pDC	1
9210	pDC	1
9211	pDC	2
9212	pDC	2
9213	pDC	1
9214	pDC	3
9215	pDC	1
9216	pDC	1
9217	pDC	1
9218	pDC	3
9219	pDC	2
9220	pDC	2
9221	pDC	1
9222	pDC	1
9223	pDC	2
9224	pDC	1
9225	pDC	2
9226	pDC	1
9227	pDC	1
9228	pDC	5
9229	pDC	1
9230	pDC	1
9231	pDC	1
9232	pDC	1
9233	pDC	1
9234	pDC	2
9235	pDC	1
9236	pDC	1
9237	pDC	3
9238	pDC	1
9239	pDC	1
9240	pDC	1
9241	pDC	1
9242	pDC	1
9243	pDC	1
9244	pDC	3
9245	pDC	1
9246	pDC	1
9247	pDC	1
9248	pDC	2
9249	pDC	1
9250	pDC	1
9251	mono	1
9252	mono	3
9253	mono	4
9254	mono	1
9255	mono	2
9256	mono	4
9257	mono	1
9258	mono	3
9259	mono	2
9260	mono	1
9261	mono	3
9262	mono	2
9263	mono	1
9264	mono	1
9265	mono	1
9266	mono	3
9267	mono	1
9268	mono	2
9269	mono	3
9270	mono	3
9271	mono	3
9272	mono	3
9273	mono	1
9274	mono	2
9275	mono	2
9276	mono	4
9277	mono	2
9278	mono	4
9279	mono	2
9280	mono	3
9281	mono	2
9282	mono	2
9283	mono	2
9284	mono	1
9285	mono	2
9286	mono	2
9287	mono	1
9288	mono	1
9289	mono	2
9290	mono	3
9291	mono	2
9292	mono	3
9293	mono	1
9294	mono	1
9295	mono	1
9296	mono	3
9297	mono	3
9298	mono	4
9299	mono	1
9300	mono	1
9301	mono	4
9302	mono	1
9303	mono	2
9304	mono	1
9305	mono	2
9306	mono	3
9307	mono	3
9308	mono	4
9309	mono	1
9310	mono	2
9311	mono	1
9312	mono	2
9313	mono	8
9314	mono	5
9315	mono	1
9316	mono	2
9317	mono	2
9318	mono	1
9319	mono	1
9320	mono	10
9321	mono	3
9322	mono	3
9323	mono	3
9324	mono	1
9325	mono	1
9326	mono	1
9327	mono	5
9328	mono	2
9329	mono	2
9330	mono	2
9331	mono	2
9332	mono	1
9333	mono	3
9334	mono	2
9335	mono	1
9336	mono	1
9337	mono	1
9338	mono	1
9339	mono	2
9340	mono	1
9341	mono	1
9342	mono	4
9343	mono	1
9344	mono	1
9345	mono	1
9346	mono	2
9347	mono	1
9348	mono	3
9349	mono	5
9350	mono	2
9351	mono	3
9352	mono	2
9353	mono	1
9354	mono	3
9355	mono	1
9356	mono	5
9357	mono	2
9358	mono	1
9359	mono	2
9360	mono	1
9361	mono	1
9362	mono	1
9363	mono	1
9364	mono	2
9365	mono	2
9366	mono	1
9367	mono	3
9368	mono	4
9369	mono	4
9370	mono	1
9371	mono	3
9372	mono	3
9373	mono	4
9374	mono	3
9375	mono	3
9376	mono	1
9377	mono	2
9378	mono	1
9379	mono	1
9380	mono	2
9381	mono	1
9382	mono	1
9383	mono	3
9384	mono	1
9385	mono	1
9386	mono	2
9387	mono	2
9388	mono	2
9389	mono	1
9390	mono	1
9391	mono	1
9392	mono	2
9393	mono	1
9394	mono	4
9395	mono	2
9396	mono	1
9397	mono	2
9398	mono	3
9399	mono	3
9400	mono	2
9401	mono	4
9402	mono	1
9403	mono	3
9404	mono	1
9405	mono	1
9406	mono	2
9407	mono	1
9408	mono	4
9409	mono	4
9410	mono	1
9411	mono	1
9412	mono	1
9413	mono	2
9414	mono	1
9415	mono	3
9416	mono	1
9417	mono	2
9418	mono	2
9419	mono	2
9420	mono	1
9421	mono	2
9422	mono	2
9423	mono	1
9424	mono	2
9425	mono	2
9426	mono	1
9427	mono	1
9428	mono	3
9429	mono	2
9430	mono	3
9431	mono	3
9432	mono	2
9433	mono	2
9434	mono	1
9435	mono	2
9436	mono	2
9437	mono	2
9438	mono	2
9439	mono	1
9440	mono	3
9441	mono	1
9442	mono	1
9443	mono	2
9444	mono	3
9445	mono	1
9446	mono	1
9447	mono	4
9448	mono	5
9449	mono	3
9450	mono	2
9451	mono	2
9452	mono	2
9453	mono	3
9454	mono	1
9455	mono	3
9456	mono	1
9457	mono	6
9458	mono	3
9459	mono	4
9460	mono	1
9461	mono	3
9462	mono	2
9463	mono	3
9464	mono	1
9465	mono	1
9466	mono	2
9467	mono	1
9468	mono	5
9469	mono	4
9470	mono	5
9471	mono	1
9472	mono	3
9473	mono	3
9474	mono	1
9475	mono	2
9476	mono	3
9477	mono	3
9478	mono	2
9479	mono	5
9480	mono	1
9481	mono	4
9482	mono	2
9483	mono	2
9484	mono	3
9485	mono	4
9486	mono	3
9487	mono	1
9488	mono	2
9489	mono	1
9490	mono	1
9491	mono	2
9492	mono	1
9493	mono	1
9494	mono	2
9495	mono	2
9496	mono	2
9497	mono	1
9498	mono	1
9499	mono	5
9500	mono	2
9501	mono	2
9502	mono	3
9503	mono	4
9504	mono	2
9505	mono	2
9506	mono	3
9507	mono	1
9508	mono	4
9509	mono	2
9510	mono	2
9511	mono	1
9512	mono	1
9513	mono	3
9514	mono	1
9515	mono	3
9516	mono	2
9517	mono	4
9518	mono	1
9519	mono	1
9520	mono	1
9521	mono	4
9522	mono	3
9523	mono	1
9524	mono	1
9525	mono	2
9526	mono	2
9527	mono	1
9528	mono	1
9529	mono	2
9530	mono	2
9531	mono	3
9532	mono	3
9533	mono	1
9534	mono	3
9535	mono	1
9536	mono	2
9537	mono	1
9538	mono	1
9539	mono	1
9540	mono	1
9541	mono	4
9542	mono	4
9543	mono	3
9544	mono	1
9545	mono	4
9546	mono	5
9547	mono	3
9548	mono	2
9549	mono	2
9550	mono	4
9551	mono	2
9552	mono	2
9553	mono	4
9554	mono	2
9555	mono	4
9556	mono	1
9557	mono	2
9558	mono	3
9559	mono	1
9560	mono	3
9561	mono	3
9562	mono	2
9563	mono	1
9564	mono	1
9565	mono	5
9566	mono	4
9567	mono	2
9568	mono	6
9569	mono	3
9570	mono	2
9571	mono	1
9572	mono	1
9573	mono	5
9574	mono	2
9575	mono	2
9576	mono	1
9577	mono	2
9578	mono	3
9579	mono	3
9580	mono	2
9581	mono	1
9582	mono	3
9583	mono	1
9584	mono	5
9585	mono	3
9586	mono	3
9587	mono	2
9588	mono	2
9589	mono	2
9590	mono	2
9591	mono	3
9592	mono	3
9593	mono	1
9594	mono	2
9595	mono	5
9596	mono	1
9597	mono	3
9598	mono	3
9599	mono	1
9600	mono	1
9601	mono	1
9602	mono	2
9603	mono	3
9604	mono	1
9605	mono	5
9606	mono	2
9607	mono	3
9608	mono	1
9609	mono	2
9610	mono	1
9611	mono	1
9612	mono	1
9613	mono	3
9614	mono	2
9615	mono	2
9616	mono	2
9617	mono	2
9618	mono	1
9619	mono	2
9620	mono	2
9621	mono	3
9622	mono	4
9623	mono	1
9624	mono	1
9625	mono	1
9626	mono	3
9627	mono	1
9628	mono	3
9629	mono	2
9630	mono	4
9631	mono	1
9632	mono	4
9633	mono	2
9634	mono	1
9635	mono	1
9636	mono	2
9637	mono	2
9638	mono	1
9639	mono	2
9640	mono	4
9641	mono	1
9642	mono	2
9643	mono	1
9644	mono	1
9645	mono	3
9646	mono	2
9647	mono	3
9648	mono	3
9649	mono	3
9650	mono	1
9651	mono	2
9652	mono	2
9653	mono	2
9654	mono	2
9655	mono	1
9656	mono	1
9657	mono	2
9658	mono	1
9659	mono	3
9660	mono	4
9661	mono	3
9662	mono	1
9663	mono	3
9664	mono	3
9665	mono	2
9666	mono	1
9667	mono	5
9668	mono	3
9669	mono	1
9670	mono	1
9671	mono	8
9672	mono	2
9673	mono	4
9674	mono	3
9675	mono	1
9676	mono	2
9677	mono	3
9678	mono	2
9679	mono	2
9680	mono	1
9681	mono	3
9682	mono	2
9683	mono	1
9684	mono	1
9685	mono	1
9686	mono	2
9687	mono	2
9688	mono	2
9689	mono	2
9690	mono	2
9691	mono	3
9692	mono	1
9693	mono	1
9694	mono	1
9695	mono	2
9696	mono	3
9697	mono	3
9698	mono	1
9699	mono	4
9700	mono	2
9701	mono	1
9702	mono	3
9703	mono	1
9704	mono	4
9705	mono	3
9706	mono	2
9707	mono	3
9708	mono	3
9709	mono	3
9710	mono	3
9711	mono	2
9712	mono	2
9713	mono	2
9714	mono	1
9715	mono	4
9716	mono	1
9717	mono	2
9718	mono	5
9719	mono	1
9720	mono	1
9721	mono	2
9722	mono	3
9723	mono	1
9724	mono	2
9725	mono	2
9726	mono	2
9727	mono	1
9728	mono	1
9729	mono	3
9730	mono	1
9731	mono	1
9732	mono	2
9733	mono	4
9734	mono	1
9735	mono	2
9736	mono	3
9737	mono	2
9738	mono	1
9739	mono	3
9740	mono	2
9741	mono	2
9742	mono	1
9743	mono	2
9744	mono	3
9745	mono	3
9746	mono	3
9747	mono	1
9748	mono	3
9749	mono	2
9750	mono	2
9751	mono	2
9752	mono	1
9753	mono	4
9754	mono	2
9755	mono	2
9756	mono	1
9757	mono	2
9758	mono	1
9759	mono	2
9760	mono	1
9761	mono	2
9762	mono	1
9763	mono	1
9764	mono	2
9765	mono	4
9766	mono	1
9767	mono	3
9768	mono	2
9769	mono	2
9770	mono	2
9771	mono	1
9772	mono	3
9773	mono	1
9774	mono	1
9775	mono	3
9776	mono	2
9777	mono	5
9778	mono	1
9779	mono	3
9780	mono	1
9781	mono	2
9782	mono	3
9783	mono	4
9784	mono	1
9785	mono	4
9786	mono	1
9787	mono	3
9788	mono	3
9789	mono	1
9790	mono	1
9791	mono	3
9792	mono	2
9793	mono	1
9794	mono	1
9795	mono	1
9796	mono	2
9797	mono	3
9798	mono	4
9799	mono	1
9800	mono	1
9801	mono	2
9802	mono	6
9803	mono	2
9804	mono	6
9805	mono	1
9806	mono	2
9807	mono	1
9808	mono	1
9809	mono	1
9810	mono	2
9811	mono	6
9812	mono	4
9813	mono	2
9814	mono	1
9815	mono	1
9816	mono	4
9817	mono	1
9818	mono	2
9819	mono	2
9820	mono	1
9821	mono	1
9822	mono	2
9823	mono	1
9824	mono	2
9825	mono	2
9826	mono	1
9827	mono	4
9828	mono	1
9829	mono	1
9830	mono	1
9831	mono	1
9832	mono	3
9833	mono	6
9834	mono	3
9835	mono	2
9836	mono	2
9837	mono	4
9838	mono	3
9839	mono	2
9840	mono	2
9841	mono	1
9842	mono	1
9843	mono	5
9844	mono	2
9845	mono	4
9846	mono	4
9847	mono	3
9848	mono	4
9849	mono	3
9850	mono	4
9851	mono	2
9852	mono	1
9853	mono	1
9854	mono	1
9855	mono	1
9856	mono	1
9857	mono	2
9858	mono	1
9859	mono	2
9860	mono	3
9861	mono	3
9862	mono	2
9863	mono	4
9864	mono	4
9865	mono	1
9866	mono	2
9867	mono	1
9868	mono	1
9869	mono	1
9870	mono	1
9871	mono	2
9872	mono	4
9873	mono	1
9874	mono	1
9875	mono	1
9876	mono	2
9877	mono	4
9878	mono	2
9879	mono	2
9880	mono	2
9881	mono	1
9882	mono	3
9883	mono	1
9884	mono	1
9885	mono	4
9886	mono	2
9887	mono	2
9888	mono	2
9889	mono	1
9890	mono	3
9891	mono	2
9892	mono	2
9893	mono	1
9894	mono	1
9895	mono	3
9896	mono	5
9897	mono	2
9898	mono	2
9899	mono	3
9900	mono	2
9901	mono	1
9902	mono	3
9903	mono	2
9904	mono	3
9905	mono	1
9906	mono	3
9907	mono	5
9908	mono	2
9909	mono	2
9910	mono	2
9911	mono	3
9912	mono	2
9913	mono	3
9914	mono	4
9915	mono	1
9916	mono	4
9917	mono	1
9918	mono	1
9919	mono	4
9920	mono	1
9921	mono	4
9922	mono	1
9923	mono	1
9924	mono	3
9925	mono	2
9926	mono	2
9927	mono	3
9928	mono	1
9929	mono	1
9930	mono	2
9931	mono	1
9932	mono	1
9933	mono	1
9934	mono	1
9935	mono	1
9936	mono	3
9937	mono	3
9938	mono	2
9939	mono	1
9940	mono	4
9941	mono	3
9942	mono	1
9943	mono	4
9944	mono	2
9945	mono	1
9946	mono	4
9947	mono	3
9948	mono	1
9949	mono	1
9950	mono	1
9951	mono	1
9952	mono	1
9953	mono	1
9954	mono	2
9955	mono	1
9956	mono	1
9957	mono	2
9958	mono	1
9959	mono	2
9960	mono	2
9961	mono	3
9962	mono	1
9963	mono	3
9964	mono	9
9965	mono	1
9966	mono	1
9967	mono	2
9968	mono	4
9969	mono	1
9970	mono	2
9971	mono	1
9972	mono	1
9973	mono	4
9974	mono	2
9975	mono	1
9976	mono	1
9977	mono	3
9978	mono	2
9979	mono	3
9980	mono	3
9981	mono	2
9982	mono	3
9983	mono	1
9984	mono	3
9985	mono	1
9986	mono	1
9987	mono	2
9988	mono	2
9989	mono	2
9990	mono	1
9991	mono	2
9992	mono	5
9993	mono	4
9994	mono	3
9995	mono	5
9996	mono	4
9997	mono	1
9998	mono	3
9999	mono	1
10000	mono	2
10001	mono	1
10002	mono	2
10003	mono	1
10004	mono	3
10005	mono	3
10006	mono	3
10007	mono	1
10008	mono	3
10009	mono	2
10010	mono	2
10011	mono	1
10012	mono	2
10013	mono	1
10014	mono	3
10015	mono	1
10016	mono	3
10017	mono	1
10018	mono	1
10019	mono	2
10020	mono	1
10021	mono	1
10022	mono	6
10023	mono	2
10024	mono	2
10025	mono	3
10026	mono	1
10027	mono	3
10028	mono	2
10029	mono	7
10030	mono	3
10031	mono	2
10032	mono	5
10033	mono	2
10034	mono	1
10035	mono	4
10036	mono	2
10037	mono	3
10038	mono	1
10039	mono	2
10040	mono	1
10041	mono	1
10042	mono	1
10043	mono	2
10044	mono	2
10045	mono	1
10046	mono	2
10047	mono	2
10048	mono	3
10049	mono	1
10050	mono	3
10051	mono	4
10052	mono	3
10053	mono	1
10054	mono	1
10055	mono	2
10056	mono	2
10057	mono	4
10058	mono	1
10059	mono	3
10060	mono	3
10061	mono	2
10062	mono	1
10063	mono	1
10064	mono	2
10065	mono	4
10066	mono	3
10067	mono	2
10068	mono	1
10069	mono	1
10070	mono	5
10071	mono	2
10072	mono	4
10073	mono	4
10074	mono	6
10075	mono	4
10076	mono	1
10077	mono	1
10078	mono	1
10079	mono	1
10080	mono	2
10081	mono	3
10082	mono	4
10083	mono	1
10084	mono	4
10085	mono	1
10086	mono	2
10087	mono	2
10088	mono	2
10089	mono	5
10090	mono	2
10091	mono	2
10092	mono	4
10093	mono	1
10094	mono	2
10095	mono	2
10096	mono	5
10097	mono	4
10098	mono	2
10099	mono	3
10100	mono	2
10101	mono	1
10102	mono	3
10103	mono	2
10104	mono	3
10105	mono	1
10106	mono	2
10107	mono	2
10108	mono	1
10109	mono	2
10110	mono	1
10111	mono	2
10112	mono	1
10113	mono	1
10114	mono	2
10115	mono	3
10116	mono	4
10117	mono	1
10118	mono	2
10119	mono	5
10120	mono	3
10121	mono	1
10122	mono	1
10123	mono	4
10124	mono	2
10125	mono	2
10126	mono	2
10127	mono	1
10128	mono	4
10129	mono	2
10130	mono	1
10131	mono	1
10132	mono	2
10133	mono	2
10134	mono	1
10135	mono	3
10136	mono	1
10137	mono	1
10138	mono	2
10139	mono	1
10140	mono	2
10141	mono	2
10142	mono	2
10143	mono	1
10144	mono	5
10145	mono	1
10146	mono	1
10147	mono	1
10148	mono	2
10149	mono	2
10150	mono	1
10151	mono	4
10152	mono	1
10153	mono	1
10154	mono	4
10155	mono	1
10156	mono	2
10157	mono	4
10158	mono	3
10159	mono	1
10160	mono	3
10161	mono	3
10162	mono	4
10163	mono	1
10164	mono	2
10165	mono	1
10166	mono	1
10167	mono	3
10168	mono	2
10169	mono	7
10170	mono	1
10171	mono	1
10172	mono	5
10173	mono	3
10174	mono	1
10175	mono	2
10176	mono	1
10177	mono	3
10178	mono	3
10179	mono	1
10180	mono	1
10181	mono	3
10182	mono	5
10183	mono	4
10184	mono	1
10185	mono	2
10186	mono	3
10187	mono	1
10188	mono	2
10189	mono	4
10190	mono	5
10191	mono	2
10192	mono	1
10193	mono	2
10194	mono	2
10195	mono	3
10196	mono	6
10197	mono	3
10198	mono	1
10199	mono	4
10200	mono	2
10201	mono	1
10202	mono	5
10203	mono	1
10204	mono	1
10205	mono	2
10206	mono	4
10207	mono	1
10208	mono	5
10209	mono	5
10210	mono	1
10211	mono	1
10212	mono	4
10213	mono	2
10214	mono	1
10215	mono	2
10216	mono	3
10217	mono	2
10218	mono	7
10219	mono	1
10220	mono	4
10221	mono	2
10222	mono	2
10223	mono	2
10224	mono	5
10225	mono	4
10226	mono	3
10227	mono	3
10228	mono	2
10229	mono	2
10230	mono	6
10231	mono	1
10232	mono	2
10233	mono	2
10234	mono	5
10235	mono	1
10236	mono	2
10237	mono	4
10238	mono	2
10239	mono	1
10240	mono	3
10241	mono	1
10242	mono	4
10243	mono	3
10244	mono	4
10245	mono	2
10246	mono	1
10247	mono	2
10248	mono	5
10249	mono	1
10250	mono	2
10251	mono	1
10252	mono	2
10253	mono	1
10254	mono	1
10255	mono	2
10256	mono	1
10257	mono	2
10258	mono	7
10259	mono	1
10260	mono	1
10261	mono	1
10262	mono	1
10263	mono	3
10264	mono	2
10265	mono	4
10266	mono	3
10267	mono	1
10268	mono	3
10269	mono	3
10270	mono	1
10271	mono	2
10272	mono	4
10273	mono	1
10274	mono	1
10275	mono	1
10276	mono	5
10277	mono	3
10278	mono	2
10279	mono	1
10280	mono	1
10281	mono	2
10282	mono	2
10283	mono	1
10284	mono	2
10285	mono	3
10286	mono	5
10287	mono	1
10288	mono	1
10289	mono	4
10290	mono	4
10291	mono	1
10292	mono	3
10293	mono	3
10294	mono	2
10295	mono	2
10296	mono	2
10297	mono	2
10298	mono	2
10299	mono	1
10300	mono	2
10301	mono	1
10302	mono	1
10303	mono	5
10304	mono	1
10305	mono	3
10306	mono	3
10307	mono	3
10308	mono	1
10309	mono	2
10310	mono	1
10311	mono	4
10312	mono	2
10313	mono	8
10314	mono	1
10315	mono	6
10316	mono	1
10317	mono	3
10318	mono	2
10319	mono	2
10320	mono	2
10321	mono	1
10322	mono	1
10323	mono	2
10324	mono	2
10325	mono	3
10326	mono	1
10327	mono	3
10328	mono	3
10329	mono	5
10330	mono	1
10331	mono	2
10332	mono	2
10333	mono	1
10334	mono	1
10335	mono	1
10336	mono	4
10337	mono	1
10338	mono	1
10339	mono	2
10340	mono	1
10341	mono	5
10342	mono	5
10343	mono	3
10344	mono	1
10345	mono	3
10346	mono	1
10347	mono	3
10348	mono	2
10349	mono	4
10350	mono	2
10351	mono	2
10352	mono	4
10353	mono	2
10354	mono	1
10355	mono	5
10356	mono	1
10357	mono	7
10358	mono	2
10359	mono	2
10360	mono	3
10361	mono	2
10362	mono	1
10363	mono	1
10364	mono	3
10365	mono	2
10366	mono	2
10367	mono	1
10368	mono	1
10369	mono	2
10370	mono	5
10371	mono	2
10372	mono	3
10373	mono	4
10374	mono	2
10375	mono	1
10376	mono	2
10377	mono	1
10378	mono	4
10379	mono	3
10380	mono	2
10381	mono	7
10382	mono	1
10383	mono	3
10384	mono	1
10385	mono	5
10386	mono	4
10387	mono	1
10388	mono	2
10389	mono	3
10390	mono	3
10391	mono	1
10392	mono	1
10393	mono	2
10394	mono	1
10395	mono	1
10396	mono	1
10397	mono	3
10398	mono	2
10399	mono	1
10400	mono	4
10401	mono	2
10402	mono	1
10403	mono	3
10404	mono	1
10405	mono	4
10406	mono	2
10407	mono	5
10408	mono	2
10409	mono	3
10410	mono	1
10411	mono	1
10412	mono	4
10413	mono	3
10414	mono	3
10415	mono	1
10416	mono	2
10417	mono	5
10418	mono	4
10419	mono	4
10420	mono	2
10421	mono	4
10422	mono	2
10423	mono	3
10424	mono	1
10425	mono	1
10426	mono	1
10427	mono	2
10428	mono	1
10429	mono	4
10430	mono	1
10431	mono	3
10432	mono	2
10433	mono	3
10434	mono	3
10435	mono	2
10436	mono	1
10437	mono	3
10438	mono	3
10439	mono	1
10440	mono	1
10441	mono	4
10442	mono	2
10443	mono	1
10444	mono	2
